,Country Name,Country Code,Year,15_to_19_women_rate,20_to_24_women_rate,25_to_29_women_rate,30_to_34_women_rate,35_to_39_women_rate,40_to_44_women_rate
2881,Central Europe and the Baltics,CEB,2010,5.72192475175874,6.74248736805945,7.12671230166975,7.5357299063709,7.01874430348002,6.50635266459095
2882,Early-demographic dividend,EAR,2010,9.86092597013293,9.356192534422,8.53298266535181,7.46589632091759,6.61121449783827,5.83301418489435
2883,East Asia & Pacific,EAS,2010,7.48503474493829,8.51471258617733,7.802722939649,7.20960537458269,8.27379707180016,8.27999106993685
2884,East Asia & Pacific (excluding high income),EAP,2010,7.73752031047731,8.87420567210132,7.97468644947844,7.23442716345248,8.34848320036387,8.40887349309113
2885,East Asia & Pacific (IDA & IBRD countries),TEA,2010,7.73612061386204,8.89460452200317,7.98917178248253,7.24432642917608,8.35057725255933,8.40571164228706
2886,Euro area,EMU,2010,5.17183791948733,5.68836953150703,6.14986592858289,6.5376507452459,6.99165197422115,7.50490898655031
2887,Europe & Central Asia,ECS,2010,6.14112320617407,7.00359628181808,7.07567536932391,6.95509486080759,6.91169002161296,6.90146488966162
2888,Europe & Central Asia (excluding high income),ECA,2010,7.0720916223575,8.3334637149335,7.97402850595269,7.30334415457274,6.83075433832232,6.35879143223358
2889,Europe & Central Asia (IDA & IBRD countries),TEC,2010,6.89774217868231,8.14249922825293,7.90139437981713,7.34325013473063,6.84208827068318,6.38056187035087
2890,European Union,EUU,2010,5.31830486991384,5.91978729755164,6.3471862035989,6.74700729555498,6.99385802532909,7.2788508985806
2891,Fragile and conflict affected situations,FCS,2010,10.0965102551355,8.92127424405276,7.74700753552921,6.53269549816293,5.47255795403498,4.59950987697755
2892,Heavily indebted poor countries (HIPC),HPC,2010,10.7318997705863,9.14988783716589,7.60167118350782,6.20415159172495,5.01084805285574,4.10538806680795
2893,High income,HIC,2010,6.06973321813928,6.35318559843829,6.67664392374896,6.81932858248344,7.03506147694848,7.09189231335518
2894,IBRD only,IBD,2010,8.47591154473366,8.98703021723002,8.24932814494636,7.4158475891837,7.4692515730872,7.1222576537372
2895,IDA & IBRD total,IBT,2010,8.9923754655466,9.07166909414153,8.19206868268654,7.22181688324229,6.98641157941784,6.49895784735084
2896,IDA blend,IDB,2010,10.6664413018568,9.4139901744044,8.05306078318118,6.57374026532138,5.36892249659305,4.46623779316615
2897,IDA only,IDX,2010,10.5581082126038,9.29460107030704,7.99540404017327,6.64306723732775,5.54857079577565,4.61545652067188
2898,IDA total,IDA,2010,10.5939892219842,9.33414394306714,8.01450053369134,6.62010544652098,5.48906947117946,4.56603377644581
2899,Late-demographic dividend,LTE,2010,7.41261506887183,8.7742831629952,7.98765455078771,7.27168315853957,8.1825428956315,8.21455577900062
2900,Latin America & Caribbean,LCN,2010,9.08268750747651,8.81004806838468,8.36574905472235,7.70317172092756,7.01658287961596,6.40835458844423
2901,Latin America & Caribbean (excluding high income),LAC,2010,9.13548044019281,8.85556365316699,8.42252123390896,7.73133011006286,7.02155580172464,6.38708940202114
2902,Latin America & the Caribbean (IDA & IBRD countries),TLA,2010,9.14869969338922,8.8603054627866,8.42489624529725,7.74320050348334,6.98758188238881,6.34907596046588
2903,Least developed countries: UN classification,LDC,2010,10.6164903125899,9.25870769801242,7.87933488290203,6.50636907881712,5.45241929516124,4.53199570470571
2904,Low & middle income,LMY,2010,9.02258395596984,9.08950169826278,8.1923633648224,7.20861435530422,6.99448641151315,6.5114900585612
2905,Low income,LIC,2010,10.6458115798934,9.02465641956548,7.44485045874879,6.10075106440864,5.11775956506919,4.30552514127116
2906,Lower middle income,LMC,2010,9.91923214940945,9.37473434744195,8.48386270685432,7.32363347738251,6.39185763050302,5.55869347626233
2907,Middle East & North Africa,MEA,2010,10.0288095633837,10.2428702251008,9.64499437143924,8.1211912354955,6.70855071034418,5.68155385897685
2908,Middle East & North Africa (excluding high income),MNA,2010,10.0799552280761,10.258982523684,9.49875958796023,7.90650144272484,6.53328880475577,5.66042775466944
2909,Middle East & North Africa (IDA & IBRD countries),TMN,2010,10.059713693793,10.2628924694204,9.51711476898118,7.92510668743957,6.54946318082423,5.67656845805763
2910,Middle income,MIC,2010,8.86241087811896,9.09590034976425,8.26612470373411,7.31793351087146,7.17967369569312,6.72916513088369
2911,North America,NAC,2010,6.79917043756724,6.75105315180215,6.66889243201912,6.45584902889254,6.53674163310353,6.81631154137804
2912,Not classified,INX,2010,..,..,..,..,..,..
2913,OECD members,OED,2010,6.50505169484841,6.64100102663241,6.79741507852445,6.84227913901184,7.00135298899299,7.00640217510071
2914,Other small states,OSS,2010,9.85156135954145,9.46983555857171,8.61540148408895,7.34657997009138,6.1194542743763,5.30472291713316
2915,Pacific island small states,PSS,2010,10.0845893347109,9.16891863810626,8.40207107285087,7.18216366839592,6.02092830751289,5.46144520972172
2916,Post-demographic dividend,PST,2010,5.82996667949781,6.15156900634822,6.42624055188264,6.58046616238706,6.96995516573488,7.14087146891811
2917,Pre-demographic dividend,PRE,2010,10.52197139118,8.99224682104341,7.63888461592971,6.2888781273238,5.08678631986795,4.12233295557285
2918,Small states,SST,2010,9.75755626345665,9.36290463102872,8.59828154808891,7.3706606849011,6.30523523927644,5.60272000991316
2919,South Asia,SAS,2010,9.95504117430695,9.29894952320689,8.36420672688929,7.31524292418127,6.51881633397853,5.70977525816256
2920,South Asia (IDA & IBRD),TSA,2010,9.95504117430695,9.29894952320689,8.36420672688929,7.31524292418127,6.51881633397853,5.70977525816256
2921,Sub-Saharan Africa,SSF,2010,10.5336096567626,9.20990152660835,7.81278394892526,6.33176806195365,5.13309289130438,4.29168148226734
2922,Sub-Saharan Africa (excluding high income),SSA,2010,10.5338215420246,9.21004722412876,7.81278107206427,6.33153429094022,5.13280894866195,4.29138521377126
2923,Sub-Saharan Africa (IDA & IBRD countries),TSS,2010,10.5336096567626,9.20990152660835,7.81278394892526,6.33176806195365,5.13309289130438,4.29168148226734
2924,Upper middle income,UMC,2010,7.77225566788381,8.8082714539266,8.04151887395379,7.31205375772967,7.99233881845811,7.93655545068666
2925,World,WLD,2010,8.51569127910754,8.61836294923589,7.93192609170519,7.14336069671732,7.00076304847786,6.61019277721605
2926,Afghanistan,AFG,2011,11.4201829789807,8.66064224067179,6.63159713522993,5.56209449594388,4.67703259583071,3.83751328282261
2927,Albania,ALB,2011,9.47597026319855,8.41152244032267,6.67923728857492,5.98430492421166,6.2386664818859,6.89502989266703
2928,Algeria,DZA,2011,9.30059619975868,10.0506424343765,10.056217107995,8.82030331305059,7.39976090596123,6.32875918847603
2929,American Samoa,ASM,2011,11.1311058753687,7.96616143813888,5.93287943157153,6.39667550971189,6.37812366658627,6.42079290577519
2930,Andorra,AND,2011,4.8459664708411,5.33457515403353,7.46095429144577,9.33228256197163,10.0831064622439,9.40679180398338
2931,Angola,AGO,2011,10.1439718127842,8.86054318097769,7.48410405211546,6.14432537215171,5.05576078254473,4.29682324876356
2932,Antigua and Barbuda,ATG,2011,8.00210581732035,8.04378345178556,7.78055628674212,7.45919978941827,7.71803983504431,8.40572080372027
2933,Argentina,ARG,2011,8.24188120619317,7.86311044756244,7.56081299549947,7.42493083135395,6.69178818994394,5.78256215248092
2934,Armenia,ARM,2011,8.03921705016555,9.75895470101252,8.71390232982843,6.77233648074749,6.07523441195292,6.0727682489737
2935,Aruba,ABW,2011,6.754371891545,5.34158794273365,5.51712422495069,6.42500542652485,7.3149555024962,8.20113060465643
2936,Australia,AUS,2011,6.31148911054061,7.02416370268067,7.28890321223624,6.84459695504594,7.05334569241506,7.12098432623488
2937,Austria,AUT,2011,5.56121521146629,6.03908203182874,6.4189794143331,6.1975227014047,6.69566667383242,7.87671491544312
2938,Azerbaijan,AZE,2011,8.99378171226073,10.1946109291525,9.33414319847513,7.76293910574781,6.90989607103547,7.3429718750839
2939,"Bahamas, The",BHS,2011,8.66202550422769,7.70241998598444,7.64180524509328,7.81802278295831,8.0666199481322,7.7098369795956
2940,Bahrain,BHR,2011,7.67171174945665,9.1516317962415,11.306484415233,10.5713250761563,8.82769471139159,7.3620676110922
2941,Bangladesh,BGD,2011,10.1040078677414,9.57716809262774,8.91609876366011,7.94525557239878,6.95960765582349,5.74204320839462
2942,Barbados,BRB,2011,6.4547269728275,6.57452903897908,6.938796770553,6.71829151836097,7.30306450212692,7.25097664727841
2943,Belarus,BLR,2011,5.09787089756159,6.97920837955313,7.63693909113086,7.02583092069833,6.61589393304765,6.54691903826002
2944,Belgium,BEL,2011,5.62278537001289,6.05252849958228,6.18592917967226,6.37901217571198,6.44695309819116,6.90650603527679
2945,Belize,BLZ,2011,10.7747189917766,9.76868522213031,8.64373996399202,7.41995523332198,6.58818305678556,5.64206121356625
2946,Benin,BEN,2011,10.5541593115238,8.96945707921697,7.66021259498464,6.30934393116386,5.25341231128407,4.39812769109036
2947,Bermuda,BMU,2011,5.08954972346065,5.30710422699208,6.2018354246143,7.07971380858268,7.22066461368755,7.67109436043572
2948,Bhutan,BTN,2011,11.1491466717802,11.2973105779141,9.40938181643855,7.80729403868741,6.04895251564036,5.15262829885664
2949,Bolivia,BOL,2011,10.4430426975047,9.6196192024902,8.25366537227429,7.15923352072465,6.13568152326757,5.19620849957408
2950,Bosnia and Herzegovina,BIH,2011,6.02055103224649,6.84830963638716,7.26370173146985,7.23148967336191,6.90634350625775,6.58839614728135
2951,Botswana,BWA,2011,10.3019493163912,10.3336582578057,10.0079041910648,8.50292777689441,6.34229525725492,5.05264467780628
2952,Brazil,BRA,2011,8.40978617841234,8.61735953739319,8.78867853458176,8.23483119875527,7.38103993386761,6.78801562070601
2953,British Virgin Islands,VGB,2011,6.53532799550499,6.53181626632954,8.22095799971906,9.63267312824835,9.31310577328276,9.21477735637028
2954,Brunei Darussalam,BRN,2011,8.91388448095253,9.57222274080297,9.66634514660278,9.14439362353112,8.54724789196926,7.67603223497931
2955,Bulgaria,BGR,2011,4.71176032762229,6.22145843809142,6.32501883237357,6.70149933308031,6.86516919595237,6.5604090526401
2956,Burkina Faso,BFA,2011,10.4210632950634,9.02399543980556,7.71640202477034,6.30478455628823,4.89356177521787,3.97368894110989
2957,Burundi,BDI,2011,10.2597105278977,10.0241565372097,9.04426994914623,6.78115241323451,4.68013271957199,3.46868227377674
2958,Cabo Verde,CPV,2011,11.6106565499278,10.5108386889763,8.72436605230128,6.80520559063069,5.44265451148042,5.14707964100677
2959,Cambodia,KHM,2011,10.6514122160261,10.4520307967775,9.33478602176425,5.67514638572123,5.58106383016283,6.17833902771447
2960,Cameroon,CMR,2011,10.8109202636683,9.5419594850171,7.9828132650333,6.40962918986048,5.12224007565255,4.13315051671622
2961,Canada,CAN,2011,6.27516201128388,6.68919814917531,6.81183219692411,6.73776420138927,6.59804798206955,6.88475926283931
2962,Cayman Islands,CYM,2011,5.30198578258456,5.72815012444715,8.97272906333375,10.5377191254678,11.0659480366,10.5735312550361
2963,Central African Republic,CAF,2011,11.3053129328154,9.25209076198402,7.21131120568723,5.47629777317474,4.44648594705254,4.1264330733597
2964,Chad,TCD,2011,10.4030474765922,8.44261637506893,6.88939203919235,5.93732003467376,5.14523257764779,4.03705705239516
2965,Channel Islands,CHI,2011,5.53707519300946,6.09686468237222,6.46798897798078,6.82732169897972,7.04019065114316,8.25286100836581
2966,Chile,CHL,2011,7.95495741708762,8.16586805345057,7.67330979787543,7.37272963325359,7.24184309832146,7.17243532348329
2967,China,CHN,2011,6.62999923740771,8.92436002816077,7.89777384990914,6.96414182450885,8.31224125431514,9.2425493452964
2968,Colombia,COL,2011,9.23560781726936,8.90932867137935,8.35029893203723,7.67407197640242,6.93695311513192,6.76481281344006
2969,Comoros,COM,2011,11.0221320815866,9.3295557902,7.86055549000778,6.08733054448296,5.08564439021403,4.38176085881856
2970,"Congo, Dem. Rep.",COD,2011,10.5235188475047,8.67169880319158,7.02907319913154,5.58745525597441,4.75895664981978,4.11656726725276
2971,"Congo, Rep.",COG,2011,9.8556040369456,9.26606366487993,8.43513120421162,7.37918217230263,6.17385275691512,5.05013996391732
2972,Costa Rica,CRI,2011,8.65082801285069,8.92176176452793,8.60233971076084,7.71742819762116,6.89864099733143,6.69548359357534
2973,Cote d'Ivoire,CIV,2011,10.7487317908818,9.14834895377839,8.07550664208531,7.35126439035296,5.59137394135798,4.14401482001114
2974,Croatia,HRV,2011,5.39324158734614,5.8415292150732,6.42820514014309,6.54761548450204,6.29728830326237,6.38470660771973
2975,Cuba,CUB,2011,6.33684789941099,7.24982516995954,6.42214463778706,5.69161792115044,8.14399192093044,9.11812767739561
2976,Curacao,CUW,2011,6.83204322894698,5.33578814167968,5.32723811260958,5.71483943045406,6.7904330874725,7.60724586463594
2977,Cyprus,CYP,2011,6.86477437295663,8.54369034047628,9.04504485573143,8.46086090082707,7.68912867982482,7.37628556368674
2978,Czechia,CZE,2011,5.1037362685485,6.1612027188412,6.57843654373193,7.86709862859293,8.19672177166147,6.46914542297114
2979,Denmark,DNK,2011,6.21582757871152,5.94479618659881,5.53959207080648,6.00458069200609,6.85271666413488,7.00919518066803
2980,Djibouti,DJI,2011,10.1400042927849,9.20802368257193,8.28093089678828,7.72159377078654,6.85113599415161,5.61972300911473
2981,Dominica,DMA,2011,9.12283795500301,8.11914943643551,7.55191112286735,5.97657570280239,6.55997883877794,7.25653573160517
2982,Dominican Republic,DOM,2011,9.990614593567,9.3351059622083,8.40898733046685,7.5130816438496,6.59736402260868,5.88819679242635
2983,Ecuador,ECU,2011,9.613833158781,9.13516233367193,8.39090759160846,7.43899553447155,6.58582722575237,5.88813436292949
2984,"Egypt, Arab Rep.",EGY,2011,9.5828174366211,9.58299572035019,8.84262768050439,7.56211899092136,6.27789473215641,5.49151586342503
2985,El Salvador,SLV,2011,10.737229508033,8.97086951961925,7.66530723592543,7.4400429241349,6.66397818584977,5.92788171017344
2986,Equatorial Guinea,GNQ,2011,10.2265119749678,10.0187321503431,7.94248654454389,5.98223231337034,5.17869521576679,4.52338961502737
2987,Eritrea,ERI,2011,10.7023938782103,8.90432371951124,7.56719177748073,6.37379622689672,5.45109143015102,4.56204273189343
2988,Estonia,EST,2011,4.87652034000572,6.70844403984376,6.56885680311354,6.26702939588648,6.41205051392521,6.33809327221981
2989,Eswatini,SWZ,2011,12.1792200400526,11.3293574400863,9.31271789513192,6.59440866884521,4.58058848976262,3.89724468659665
2990,Ethiopia,ETH,2011,11.1450875677863,9.28554438524401,7.20139754265621,6.04195347127994,4.95825443476801,4.24252235011944
2991,Faroe Islands,FRO,2011,7.22953671685388,6.1191176786443,4.60920552417363,5.61652956463841,6.22221267638909,6.89877359908933
2992,Fiji,FJI,2011,9.33400306300642,9.18107648230828,8.87376900814751,7.95285341757906,6.21931260229132,5.8273193771514
2993,Finland,FIN,2011,5.8951709523556,5.8805320608132,6.12997658506563,6.02684805523329,5.62742325611242,6.18091190632276
2994,France,FRA,2011,5.65544110504261,5.8768058444514,5.98336885999768,6.1224221432032,6.56245528941897,6.70578381092273
2995,French Polynesia,PYF,2011,8.87363445302806,8.8933600166412,8.80513295029875,7.32894349881288,7.12451493045842,7.2769397401964
2996,Gabon,GAB,2011,10.1799745731035,9.68838027463567,8.67473893354719,7.28301418056073,5.90165022962628,4.74553354982258
2997,"Gambia, The",GMB,2011,10.4838929524325,8.92847849328859,7.57856253156702,6.42467805978886,5.44268668715704,4.48453631241719
2998,Georgia,GEO,2011,6.67081556484103,7.88717236942521,7.43575116592027,6.60391272885748,6.42753926279894,6.16494316100088
2999,Germany,DEU,2011,4.84950851163221,5.84345319182066,5.91650977449995,5.83599344742413,5.75857450452846,7.57873045197895
3000,Ghana,GHA,2011,10.0628000940887,9.56252790024894,8.85179235611535,7.44060270927963,5.6614987367102,4.53935338672126
3001,Gibraltar,GIB,2011,6.15001889406726,6.02405844564807,6.29487340974934,6.59717848595541,6.9120796070034,7.07897720115884
3002,Greece,GRC,2011,4.79734338883241,5.40891584914636,6.32899544850664,7.40484371986885,7.27846265689267,7.65124062238975
3003,Greenland,GRL,2011,8.4892113516986,8.35128292332691,7.46702943732759,6.25779390091826,5.2186071118165,8.04708460869894
3004,Grenada,GRD,2011,8.97961692822454,10.3900095724034,9.25625060376397,6.4266832939606,5.66879484319701,5.61434631023369
3005,Guam,GUM,2011,8.88152454226366,7.43649271971038,6.6628279499415,6.45639483243389,6.96604573381766,7.04445356479979
3006,Guatemala,GTM,2011,11.3119121500801,9.84910785611344,8.24366184966038,6.86278715958617,5.51765141907286,4.49260247849749
3007,Guinea,GIN,2011,11.1473651755183,9.18287893497495,7.16585241821351,5.70611446901606,4.80442937736837,4.17562377247572
3008,Guinea-Bissau,GNB,2011,10.3143188903133,9.13271709835455,8.23496821298975,6.8510327498647,5.57894216588554,4.16089798075145
3009,Guyana,GUY,2011,10.6794625207031,8.78065395095368,7.30499011593738,7.22004060479778,6.88050969706684,6.34436608430838
3010,Haiti,HTI,2011,10.8233205804329,10.1068924684717,8.64267747192766,7.11767239610085,5.71578545685987,4.87967469168284
3011,Honduras,HND,2011,11.0460327832842,9.80248196212977,8.77082455968869,7.62717741374331,6.19042551056891,4.86240128586379
3012,"Hong Kong SAR, China",HKG,2011,5.55496810862876,6.30373116842669,8.16846263623266,8.62518002770242,8.67685640735943,8.67990005297518
3013,Hungary,HUN,2011,5.49983210354486,5.92202921178096,6.10569558203961,7.43180469204286,7.60136718557379,6.72790347165059
3014,Iceland,ISL,2011,7.1140787615546,7.30562011907645,7.08514312133783,6.97317477441209,6.73791543873664,6.40578461190073
3015,India,IND,2011,9.63785716738122,9.18938309037373,8.46194931345587,7.50251614195462,6.77420210421751,6.00088387801371
3016,Indonesia,IDN,2011,8.54258772291971,8.33370274986875,8.49210967454983,8.21193716217802,7.62211640770126,6.96581127625813
3017,"Iran, Islamic Rep.",IRN,2011,9.09749776458827,11.525963823584,11.9011072405109,9.45275547202795,7.04930962389132,6.2057364747323
3018,Iraq,IRQ,2011,10.6721937443809,9.0138951397994,7.77091463254307,6.80357044832957,6.03854203361668,5.11897214683116
3019,Ireland,IRL,2011,5.95398390639368,6.4765775756831,8.03682841540599,8.62455258250936,7.90407919030394,7.10121047998601
3020,Isle of Man,IMN,2011,5.82646574052272,5.39439604426654,5.46503414174712,5.88768542500589,6.79773958088062,7.56416293854486
3021,Israel,ISR,2011,7.44399257682948,7.38792705639418,7.37772849654238,7.15440925041249,6.831415016981,5.74218757780884
3022,Italy,ITA,2011,4.54200849545748,4.88289143835254,5.37470975704427,6.28262529676382,7.52891712099648,7.89813514946463
3023,Jamaica,JAM,2011,10.3166565780749,9.69032116393938,8.9487735498793,7.55011911280105,6.85245326140818,6.76750683688697
3024,Japan,JPN,2011,4.50182327403811,4.75845068646388,5.30590122805763,6.0936226560799,7.2689074708758,6.76838513425343
3025,Jordan,JOR,2011,10.840542024931,9.28967741599441,8.10454768269526,7.04004187764159,6.36598315518745,5.65115218494685
3026,Kazakhstan,KAZ,2011,7.79167510915013,9.21371022316131,8.4852310242891,7.30101061765228,6.86741146265191,6.37347379813674
3027,Kenya,KEN,2011,10.6824514051709,9.89426862428732,8.58042931147187,6.93632098358942,5.5331336102981,4.43433974031528
3028,Kiribati,KIR,2011,10.6461779526718,9.84669076405335,8.61897045992771,6.84816865796549,5.69701394205944,5.72906465340717
3029,"Korea, Dem. People's Rep.",PRK,2011,7.81281166818539,7.39839691216196,6.93994128146701,6.4456407236291,7.72268784420511,8.79705609464483
3030,"Korea, Rep.",KOR,2011,6.70862265883215,6.06890334684167,7.11003497524941,7.61823350750842,8.28994304478222,8.56488534939367
3031,Kosovo,XKX,2011,9.74809405968062,9.23263014215485,8.16374995838558,7.6710907416244,7.25777634747484,6.3785469355143
3032,Kuwait,KWT,2011,6.64853966327308,9.19186646030906,12.6430314646164,12.0086478349975,10.3309530880777,8.30557405354353
3033,Kyrgyz Republic,KGZ,2011,10.5030012351807,11.0359725214606,9.00095599598425,6.85146318146439,6.29732391625588,5.52427849093637
3034,Lao PDR,LAO,2011,11.1547706259036,10.2398040437939,8.61886216587603,7.02505447238528,5.90520831960146,5.07903596275979
3035,Latvia,LVA,2011,5.01136765322,6.62942777724443,6.57138395150155,5.88184807647982,6.32788302399484,6.5297091924697
3036,Lebanon,LBN,2011,8.81159412307287,9.08467149178102,8.58376080767323,7.77438403663903,7.0818352797784,6.66932754156994
3037,Lesotho,LSO,2011,11.2619037064591,10.9953050104943,9.11557460619716,6.82753815642641,4.93913474195868,4.17576529678077
3038,Liberia,LBR,2011,9.81762284404148,8.56042842051909,7.81102410694407,7.00013263793161,5.74855164115755,4.5154925841185
3039,Libya,LBY,2011,8.9181559482746,9.02039748205551,9.27292551747029,9.41355697078862,8.37597646339363,6.81850367804707
3040,Liechtenstein,LIE,2011,5.85903324584427,5.8918416447944,5.95199037620297,6.17891513560805,7.25885826771654,8.54658792650919
3041,Lithuania,LTU,2011,6.18977899001339,6.57202746406601,5.93882949173318,5.69525734718723,6.29586951820802,6.89522724041571
3042,Luxembourg,LUX,2011,5.8113322228591,5.90731258823846,6.85211329914714,7.47742826477501,7.63630558301821,8.10774421136454
3043,"Macao SAR, China",MAC,2011,6.83541109372634,10.3867830885446,10.1347600060566,7.6870404952977,8.33846464442538,8.81458301788388
3044,Madagascar,MDG,2011,10.9001072478878,8.91711532250227,7.35636225372152,6.4659455495586,5.63520685193192,4.54085247761221
3045,Malawi,MWI,2011,10.5222329545855,9.37217595357474,8.52715917332212,6.46196870801336,4.19111373125864,3.26931041259002
3046,Malaysia,MYS,2011,9.83093289105462,9.99083528471868,9.26445746191754,7.67650814462881,6.76021313258512,6.2772862981505
3047,Maldives,MDV,2011,10.8434207745947,12.5278473752528,11.4679868385305,8.31013976514626,6.68518127207414,5.8544389772693
3048,Mali,MLI,2011,10.3085813583184,8.88162030978838,7.63864162616598,6.19748108266928,4.72977365727837,3.51341745179668
3049,Malta,MLT,2011,5.95792086188905,6.98263624484117,7.00002820317568,6.95913359844319,6.67263633885175,5.94992996211373
3050,Marshall Islands,MHL,2011,9.06380672138764,9.39097103918228,8.76955242372619,7.44540808424965,6.03995663620877,5.33723091218832
3051,Mauritania,MRT,2011,10.672002746746,9.01887165629229,7.61124765826568,6.29137619531231,5.2765135437246,4.40159937953763
3052,Mauritius,MUS,2011,8.0601499814028,7.50377731511991,7.40809047653589,8.15699432206647,6.97865720498745,6.89462255400519
3053,Mexico,MEX,2011,9.36914305261266,8.8617609048114,8.26467920661227,7.79247392514997,7.30126005845226,6.48880264585228
3054,"Micronesia, Fed. Sts.",FSM,2011,11.4199983174268,9.04663532095084,7.53512371586947,6.34143149590106,5.90676674861421,5.45901532076389
3055,Moldova,MDA,2011,7.18478550927188,8.69948773231383,8.32920598906141,6.87214083691147,6.38862543668362,5.95140519178835
3056,Monaco,MCO,2011,4.11164292716683,3.98765930453838,4.05109278588317,4.54126059627472,5.35724583357361,6.82486592468716
3057,Mongolia,MNG,2011,9.27199604759583,10.7214045119409,9.46801903165372,8.27315004216309,7.5937125990869,6.74820012785055
3058,Montenegro,MNE,2011,6.7657488881413,6.71837336847661,7.25632470903406,7.12453743283324,6.76837228825303,6.43581774467835
3059,Morocco,MAR,2011,9.45372546418082,9.41495093469635,8.92875051223379,7.98982135782657,7.10221709041194,6.21330008796241
3060,Mozambique,MOZ,2011,10.4697763632612,8.83120266616717,7.24857632208865,6.11915965368457,5.25667900255457,4.11391573849275
3061,Myanmar,MMR,2011,9.15957993030649,8.84237241819553,8.70950726356645,7.95488386854507,7.29237250841497,6.66141790061788
3062,Namibia,NAM,2011,11.7016318075267,10.4071795896858,8.02997401464629,6.84205266122731,5.88213915792917,5.06273736621177
3063,Nauru,NRU,2011,9.32380101280906,10.4160460728825,9.90964154503029,7.6258564194221,6.08678383477311,4.78601926323106
3064,Nepal,NPL,2011,11.5659377057197,9.83296784332404,8.27405550791672,6.82266051851043,5.74981291482379,4.95426303423083
3065,Netherlands,NLD,2011,5.83943081765705,6.080169674079,5.93104428921347,5.97353633692695,6.50825066774065,7.61083806936438
3066,New Caledonia,NCL,2011,8.31040907004011,7.76667716439827,7.5314267934995,7.68016573768066,7.98295573119231,7.52725299659646
3067,New Zealand,NZL,2011,6.89680276377701,6.80124521821467,6.28370698068081,6.25534566194648,6.91111741362639,7.39879810537458
3068,Nicaragua,NIC,2011,11.1404454585969,10.2003918507126,8.92214185407119,7.67888741332588,6.45382734453224,5.25784178260396
3069,Niger,NER,2011,10.0913760243201,8.02492420790624,6.72569480628252,5.55577176296577,4.4858381346031,3.78469313271995
3070,Nigeria,NGA,2011,10.040189476857,8.54270113036436,7.60974513935919,6.56250592652638,5.27139559612484,4.18142570936494
3071,North Macedonia,MKD,2011,7.14593702995563,7.60899550282033,7.83702285657384,7.38311215887017,6.97089054067639,6.8126149725257
3072,Northern Mariana Islands,MNP,2011,8.358,5.744,5.174,6.306,8.814,10.834
3073,Norway,NOR,2011,6.34093606344595,6.44876005442544,6.30899719847639,6.38409396009784,6.96999020204566,7.31044233104391
3074,Oman,OMN,2011,10.3167463373836,12.1461389736768,11.8278885482956,9.56725645024692,6.79839666651937,4.6884166169696
3075,Pakistan,PAK,2011,11.0578338112871,9.77256240088948,8.0563833015995,6.37562054198449,5.27428438596307,4.53786914632655
3076,Palau,PLW,2011,8.20110433013659,6.82359779133973,7.00377797151991,7.31182795698925,8.36384771868643,8.49752978785237
3077,Panama,PAN,2011,8.63869657088891,8.46989760906639,8.1352348468892,7.54290295622397,7.21647495260937,6.71472540613259
3078,Papua New Guinea,PNG,2011,10.3716500708692,9.79230392650434,8.74479631410646,7.61454785922092,6.57279578315489,5.46287198325099
3079,Paraguay,PRY,2011,10.6343118382895,9.88011387734584,8.60102652234118,6.98070679615397,5.98726029063323,5.59320994438781
3080,Peru,PER,2011,9.25773706683504,9.01864696458672,8.31323777101699,7.481513453766,6.83219673884796,5.93907649467221
3081,Philippines,PHL,2011,10.0805279004245,9.00751923282812,7.91941123617873,7.243998638667,6.38909990520825,5.80568362301515
3082,Poland,POL,2011,5.81834289074509,6.90937537386262,8.03169998594791,7.78828608044472,7.01106349711656,5.96955471144847
3083,Portugal,PRT,2011,4.99280000891337,5.23435773968923,5.93888526909089,7.08725146398007,7.69301633021568,7.21372347197094
3084,Puerto Rico,PRI,2011,7.00885531469571,6.81420674733203,6.27567558017848,6.6017872749928,6.41701143261553,6.51051653057895
3085,Qatar,QAT,2011,6.27698321828582,8.86472486768985,14.0587393087443,13.3135226598366,10.0370402236091,7.17221387585458
3086,Romania,ROU,2011,5.26524691285816,6.63866139251369,6.35747082285876,7.39470023950004,7.32732707105973,8.08631915733728
3087,Russian Federation,RUS,2011,5.06940208623085,7.61390479013604,7.89500753016119,7.24411105478649,6.87275061133255,6.20980528096284
3088,Rwanda,RWA,2011,10.5319346823987,9.86031123378435,8.8163011451767,6.62076107545196,4.95753065091615,3.94099644207068
3089,Samoa,WSM,2011,10.6504724759836,7.76169410779258,6.66492160301547,6.46389027039761,5.83147920320394,4.88286260241342
3090,San Marino,SMR,2011,4.22742274227423,4.17641764176418,4.995499549955,7.07770777077708,8.74287428742874,9.34293429342934
3091,Sao Tome and Principe,STP,2011,10.2342945417096,9.12236096807415,8.3896541366289,6.89366632337796,5.27269996567113,4.21923274974253
3092,Saudi Arabia,SAU,2011,10.2473067462021,9.38879538533589,9.65989851283977,9.56723814669481,8.68625201576783,6.43840994516537
3093,Senegal,SEN,2011,10.4236945844026,9.32013557127227,8.09272537502376,6.73200393672832,5.37894827661243,4.24723814381275
3094,Serbia,SRB,2011,5.34932473902622,5.91263156033653,6.39556881297026,6.80046019281624,6.91428340502272,6.5700101787983
3095,Seychelles,SYC,2011,8.42379600896713,7.67506322264309,7.55910903007079,8.613740019657,8.18526166996124,7.18805561383941
