,Country Code,Year,Median_age
2075,EGY,2009,22.2
2076,SLV,2009,22.5
2077,GNQ,2009,19.2
2078,ERI,2009,17.3
2079,EST,2009,39.0
2080,SWZ,2009,18.2
2081,ETH,2009,15.9
2082,FRO,2009,36.3
2083,FJI,2009,23.8
2084,FIN,2009,40.9
2085,FRA,2009,38.9
2086,PYF,2009,27.3
2087,GAB,2009,19.9
2088,GMB,2009,15.9
2089,GEO,2009,34.4
2090,DEU,2009,42.8
2091,GHA,2009,19.1
2092,GIB,2009,38.4
2093,GRC,2009,40.2
2094,GRL,2009,32.6
2095,GRD,2009,26.2
2096,GUM,2009,28.2
2097,GTM,2009,18.5
2098,GIN,2009,16.2
2099,GNB,2009,16.9
2100,GUY,2009,22.8
2101,HTI,2009,20.1
2102,HIC,2009,37.6
2103,HND,2009,19.3
2104,HKG,2009,39.6
2105,HUN,2009,38.7
2106,ISL,2009,33.6
2107,IND,2009,23.7
2108,IDN,2009,26.4
2109,IRN,2009,25.9
2110,IRQ,2009,17.8
2111,IRL,2009,32.8
2112,IMN,2009,40.9
2113,ISR,2009,28.3
2114,ITA,2009,42.1
2115,JAM,2009,25.0
2116,JPN,2009,43.9
2117,JOR,2009,20.2
2118,KAZ,2009,28.0
2119,KEN,2009,16.9
2120,KIR,2009,20.0
2121,XKX,2009,24.9
2122,KWT,2009,28.2
2123,KGZ,2009,22.4
2124,LAO,2009,19.8
2125,LCN,2009,26.0
2126,LVA,2009,40.0
2127,LDC,2009,17.8
2128,LBN,2009,26.7
2129,LSO,2009,19.8
2130,LBR,2009,17.4
2131,LBY,2009,24.0
2132,LIE,2009,39.4
2133,LTU,2009,39.5
2134,LIC,2009,16.5
2135,LMC,2009,22.8
2136,LUX,2009,37.8
2137,MAC,2009,34.7
2138,MDG,2009,16.9
2139,MWI,2009,15.6
2140,MYS,2009,24.6
2141,MDV,2009,22.8
2142,MLI,2009,15.4
2143,MLT,2009,39.0
2144,MHL,2009,19.3
2145,MRT,2009,17.0
2146,MUS,2009,31.1
2147,MEX,2009,24.6
2148,FSM,2009,20.2
2149,MDA,2009,32.9
2150,MCO,2009,47.5
2151,MNG,2009,24.1
2152,MNE,2009,34.9
2153,MAR,2009,24.5
2154,MOZ,2009,16.1
2155,MMR,2009,25.4
2156,NAM,2009,19.1
2157,NRU,2009,20.6
2158,NPL,2009,19.9
2159,NLD,2009,39.5
2160,NCL,2009,29.0
2161,NZL,2009,35.7
2162,NIC,2009,20.6
2163,NER,2009,14.5
2164,NGA,2009,16.8
2165,PRK,2009,32.6
2166,MKD,2009,34.2
2167,MNP,2009,31.5
2168,NOR,2009,37.6
2169,OMN,2009,23.6
2170,PAK,2009,18.6
2171,PLW,2009,32.8
2172,PSE,2009,16.8
2173,PAN,2009,25.7
2174,PNG,2009,19.6
2175,PRY,2009,21.7
2176,PER,2009,24.6
2177,PHL,2009,21.6
2178,POL,2009,36.7
2179,PRT,2009,40.1
2180,PRI,2009,35.6
2181,QAT,2009,29.3
2182,ROU,2009,37.8
2183,RUS,2009,36.8
2184,RWA,2009,17.5
2185,KNA,2009,29.0
2186,LCA,2009,28.2
2187,MAF,2009,29.8
2188,VCT,2009,27.4
2189,WSM,2009,19.1
2190,SMR,2009,41.0
2191,STP,2009,17.7
2192,SAU,2009,24.7
2193,SEN,2009,17.1
2194,SRB,2009,40.6
2195,SYC,2009,28.9
2196,SLE,2009,17.0
2197,SGP,2009,36.4
2198,SXM,2009,33.8
2199,SVK,2009,35.8
2200,SVN,2009,40.0
2201,SLB,2009,18.2
2202,SOM,2009,14.7
2203,ZAF,2009,23.3
2204,KOR,2009,36.0
2205,SSD,2009,17.0
2206,ESP,2009,38.7
2207,LKA,2009,28.9
2208,SDN,2009,17.5
2209,SUR,2009,25.4
2210,SWE,2009,39.7
2211,CHE,2009,40.3
2212,SYR,2009,20.6
2213,TJK,2009,19.6
2214,TZA,2009,16.4
2215,THA,2009,34.0
2216,TGO,2009,17.8
2217,TON,2009,20.1
2218,TTO,2009,29.9
2219,TUN,2009,27.4
2220,TUR,2009,26.8
2221,TKM,2009,22.8
2222,TCA,2009,32.0
2223,TUV,2009,23.1
2224,UGA,2009,14.0
2225,UKR,2009,38.2
2226,ARE,2009,25.8
2227,GBR,2009,38.3
2228,USA,2009,35.9
2229,VIR,2009,37.8
2230,UMC,2009,31.2
2231,URY,2009,32.7
2232,UZB,2009,23.1
2233,VUT,2009,19.1
2234,VEN,2009,24.5
2235,VNM,2009,27.3
2236,WLD,2009,27.1
2237,YEM,2009,16.2
2238,ZMB,2009,15.4
2239,ZWE,2009,17.2
2240,AFG,2010,14.4
2241,ALB,2010,32.3
2242,DZA,2010,25.1
2243,ASM,2010,21.5
2244,AND,2010,37.1
2245,AGO,2010,16.0
2246,ATG,2010,30.2
2247,ARG,2010,28.9
2248,ARM,2010,31.2
2249,ABW,2010,37.2
2250,AUS,2010,36.1
2251,AUT,2010,40.8
2252,AZE,2010,27.2
2253,BHS,2010,28.5
2254,BHR,2010,29.0
2255,BGD,2010,22.2
2256,BRB,2010,35.6
2257,BLR,2010,38.1
2258,BEL,2010,40.0
2259,BLZ,2010,20.9
2260,BEN,2010,16.8
2261,BMU,2010,39.9
2262,BTN,2010,22.9
2263,BOL,2010,21.2
2264,BIH,2010,37.5
2265,BWA,2010,21.1
2266,BRA,2010,28.2
2267,VGB,2010,32.7
2268,BRN,2010,26.4
2269,BGR,2010,41.0
2270,BFA,2010,16.0
2271,BDI,2010,16.5
2272,KHM,2010,22.1
2273,CMR,2010,16.8
2274,CAN,2010,38.7
2275,CPV,2010,21.7
2276,CYM,2010,34.4
2277,CAF,2010,15.7
2278,TCD,2010,14.6
2279,CHI,2010,
2280,CHL,2010,31.6
2281,CHN,2010,34.1
2282,COL,2010,26.4
2283,COM,2010,17.5
2284,COG,2010,18.7
2285,CRI,2010,28.1
2286,CIV,2010,16.7
2287,HRV,2010,40.8
2288,CUB,2010,37.3
2289,CUW,2010,37.2
2290,CYP,2010,32.9
2291,CZE,2010,38.7
2292,COD,2010,15.7
2293,DNK,2010,39.6
2294,DJI,2010,20.8
2295,DMA,2010,30.4
2296,DOM,2010,23.9
2297,TLS,2010,17.9
2298,ECU,2010,23.8
2299,EGY,2010,22.4
2300,SLV,2010,22.7
2301,GNQ,2010,19.4
2302,ERI,2010,17.3
2303,EST,2010,39.3
2304,SWZ,2010,18.4
2305,ETH,2010,16.1
2306,FRO,2010,36.6
2307,FJI,2010,24.0
2308,FIN,2010,41.0
2309,FRA,2010,39.1
2310,PYF,2010,27.7
2311,GAB,2010,20.1
2312,GMB,2010,15.9
2313,GEO,2010,34.6
2314,DEU,2010,43.2
2315,GHA,2010,19.2
2316,GIB,2010,38.5
2317,GRC,2010,40.5
2318,GRL,2010,32.6
2319,GRD,2010,26.7
2320,GUM,2010,28.4
2321,GTM,2010,18.7
2322,GIN,2010,16.3
2323,GNB,2010,17.0
2324,GUY,2010,23.0
2325,HTI,2010,20.4
2326,HIC,2010,37.9
2327,HND,2010,19.6
2328,HKG,2010,40.0
2329,HUN,2010,38.9
2330,ISL,2010,33.9
2331,IND,2010,24.0
2332,IDN,2010,26.7
2333,IRN,2010,26.4
2334,IRQ,2010,18.0
2335,IRL,2010,33.3
2336,IMN,2010,41.2
2337,ISR,2010,28.4
2338,ITA,2010,42.5
2339,JAM,2010,25.4
2340,JPN,2010,44.2
2341,JOR,2010,20.4
2342,KAZ,2010,28.0
2343,KEN,2010,17.0
2344,KIR,2010,20.2
2345,XKX,2010,25.3
2346,KWT,2010,28.6
2347,KGZ,2010,22.6
2348,LAO,2010,20.2
2349,LCN,2010,26.4
2350,LVA,2010,40.3
2351,LDC,2010,17.8
2352,LBN,2010,27.1
2353,LSO,2010,20.0
2354,LBR,2010,17.3
2355,LBY,2010,24.3
2356,LIE,2010,39.9
2357,LTU,2010,40.0
2358,LIC,2010,16.6
2359,LMC,2010,23.0
2360,LUX,2010,38.0
2361,MAC,2010,35.1
2362,MDG,2010,17.0
2363,MWI,2010,15.6
2364,MYS,2010,25.1
2365,MDV,2010,23.4
2366,MLI,2010,15.3
2367,MLT,2010,39.2
2368,MHL,2010,19.5
2369,MRT,2010,17.0
2370,MUS,2010,31.6
2371,MEX,2010,24.9
2372,FSM,2010,20.4
2373,MDA,2010,33.2
2374,MCO,2010,48.4
2375,MNG,2010,24.4
2376,MNE,2010,35.2
2377,MAR,2010,24.9
2378,MOZ,2010,16.0
2379,MMR,2010,25.7
2380,NAM,2010,19.3
2381,NRU,2010,20.7
2382,NPL,2010,20.2
2383,NLD,2010,39.8
2384,NCL,2010,29.3
2385,NZL,2010,35.9
2386,NIC,2010,20.9
2387,NER,2010,14.4
2388,NGA,2010,16.7
2389,PRK,2010,32.9
2390,MKD,2010,34.5
2391,MNP,2010,32.4
2392,NOR,2010,37.7
2393,OMN,2010,24.4
2394,PAK,2010,18.8
2395,PLW,2010,33.2
2396,PSE,2010,17.1
2397,PAN,2010,25.9
2398,PNG,2010,19.8
2399,PRY,2010,22.0
2400,PER,2010,25.0
2401,PHL,2010,21.8
2402,POL,2010,36.9
2403,PRT,2010,40.5
2404,PRI,2010,36.1
2405,QAT,2010,30.0
2406,ROU,2010,38.3
2407,RUS,2010,36.9
2408,RWA,2010,17.6
2409,KNA,2010,29.4
2410,LCA,2010,28.6
2411,MAF,2010,30.2
2412,VCT,2010,28.0
2413,WSM,2010,19.1
2414,SMR,2010,41.4
2415,STP,2010,17.7
2416,SAU,2010,25.3
2417,SEN,2010,17.1
2418,SRB,2010,40.8
2419,SYC,2010,29.2
2420,SLE,2010,17.1
2421,SGP,2010,36.8
2422,SXM,2010,34.2
2423,SVK,2010,36.2
2424,SVN,2010,40.3
2425,SLB,2010,18.2
2426,SOM,2010,14.7
2427,ZAF,2010,23.6
2428,KOR,2010,36.6
2429,SSD,2010,17.4
2430,ESP,2010,39.1
2431,LKA,2010,29.2
2432,SDN,2010,17.5
2433,SUR,2010,25.7
2434,SWE,2010,39.7
2435,CHE,2010,40.5
2436,SYR,2010,20.8
2437,TJK,2010,19.8
2438,TZA,2010,16.4
2439,THA,2010,34.5
2440,TGO,2010,17.9
2441,TON,2010,20.1
2442,TTO,2010,30.3
2443,TUN,2010,27.8
2444,TUR,2010,27.1
2445,TKM,2010,23.1
2446,TCA,2010,32.6
2447,TUV,2010,23.2
2448,UGA,2010,14.0
2449,UKR,2010,38.3
2450,ARE,2010,26.3
2451,GBR,2010,38.5
2452,USA,2010,36.1
2453,VIR,2010,38.4
2454,UMC,2010,31.5
2455,URY,2010,33.0
2456,UZB,2010,23.5
2457,VUT,2010,19.2
2458,VEN,2010,24.8
2459,VNM,2010,27.7
2460,WLD,2010,27.3
2461,YEM,2010,16.5
2462,ZMB,2010,15.5
2463,ZWE,2010,17.1
2464,AFG,2011,14.7
2465,ALB,2011,32.8
2466,DZA,2011,25.4
2467,ASM,2011,21.8
2468,AND,2011,37.4
2469,AGO,2011,16.0
2470,ATG,2011,30.5
2471,ARG,2011,29.1
2472,ARM,2011,31.4
2473,ABW,2011,37.6
2474,AUS,2011,36.2
2475,AUT,2011,41.2
2476,AZE,2011,27.5
2477,BHS,2011,28.9
2478,BHR,2011,29.1
2479,BGD,2011,22.6
2480,BRB,2011,35.9
2481,BLR,2011,38.3
2482,BEL,2011,40.1
2483,BLZ,2011,21.3
2484,BEN,2011,16.9
2485,BMU,2011,40.3
2486,BTN,2011,23.3
2487,BOL,2011,21.5
2488,BIH,2011,37.9
2489,BWA,2011,21.3
2490,BRA,2011,28.6
2491,VGB,2011,33.2
2492,BRN,2011,26.9
2493,BGR,2011,41.3
2494,BFA,2011,15.9
2495,BDI,2011,16.3
2496,KHM,2011,22.5
2497,CMR,2011,16.8
2498,CAN,2011,38.9
2499,CPV,2011,22.1
2500,CYM,2011,34.7
2501,CAF,2011,15.5
2502,TCD,2011,14.6
2503,CHI,2011,
2504,CHL,2011,32.0
2505,CHN,2011,34.5
2506,COL,2011,26.8
2507,COM,2011,17.7
2508,COG,2011,18.6
2509,CRI,2011,28.5
2510,CIV,2011,16.8
2511,HRV,2011,41.1
2512,CUB,2011,37.8
2513,CUW,2011,37.6
2514,CYP,2011,33.2
2515,CZE,2011,38.9
2516,COD,2011,15.7
2517,DNK,2011,39.7
2518,DJI,2011,21.1
2519,DMA,2011,30.6
2520,DOM,2011,24.2
2521,TLS,2011,18.0
2522,ECU,2011,24.1
2523,EGY,2011,22.6
2524,SLV,2011,22.9
2525,GNQ,2011,19.7
2526,ERI,2011,17.4
2527,EST,2011,39.5
2528,SWZ,2011,18.7
2529,ETH,2011,16.3
2530,FRO,2011,37.0
2531,FJI,2011,24.3
2532,FIN,2011,41.2
2533,FRA,2011,39.4
2534,PYF,2011,28.1
2535,GAB,2011,20.3
2536,GMB,2011,15.9
2537,GEO,2011,35.0
2538,DEU,2011,43.6
2539,GHA,2011,19.3
2540,GIB,2011,38.6
2541,GRC,2011,40.9
2542,GRL,2011,32.7
2543,GRD,2011,27.1
2544,GUM,2011,28.5
2545,GTM,2011,19.0
2546,GIN,2011,16.4
2547,GNB,2011,17.0
2548,GUY,2011,23.2
2549,HTI,2011,20.6
2550,HIC,2011,38.2
2551,HND,2011,19.9
2552,HKG,2011,40.4
2553,HUN,2011,39.4
2554,ISL,2011,34.2
2555,IND,2011,24.3
2556,IDN,2011,27.0
2557,IRN,2011,27.0
2558,IRQ,2011,18.1
2559,IRL,2011,33.7
2560,IMN,2011,41.6
2561,ISR,2011,28.5
2562,ITA,2011,42.8
2563,JAM,2011,25.9
2564,JPN,2011,44.5
2565,JOR,2011,20.6
2566,KAZ,2011,28.1
2567,KEN,2011,17.2
2568,KIR,2011,20.4
2569,XKX,2011,25.6
2570,KWT,2011,29.3
2571,KGZ,2011,22.7
2572,LAO,2011,20.6
2573,LCN,2011,26.7
2574,LVA,2011,40.7
2575,LDC,2011,18.0
2576,LBN,2011,27.5
2577,LSO,2011,20.2
2578,LBR,2011,17.5
2579,LBY,2011,24.5
2580,LIE,2011,40.4
2581,LTU,2011,40.4
2582,LIC,2011,16.7
2583,LMC,2011,23.2
2584,LUX,2011,38.0
2585,MAC,2011,35.4
2586,MDG,2011,17.1
2587,MWI,2011,15.5
2588,MYS,2011,25.5
2589,MDV,2011,24.1
2590,MLI,2011,15.2
2591,MLT,2011,39.4
2592,MHL,2011,19.7
2593,MRT,2011,16.9
2594,MUS,2011,32.1
2595,MEX,2011,25.2
2596,FSM,2011,20.6
2597,MDA,2011,33.6
2598,MCO,2011,49.3
2599,MNG,2011,24.7
2600,MNE,2011,35.5
2601,MAR,2011,25.2
2602,MOZ,2011,16.0
2603,MMR,2011,26.0
2604,NAM,2011,19.5
2605,NRU,2011,20.7
2606,NPL,2011,20.4
2607,NLD,2011,40.1
2608,NCL,2011,29.5
2609,NZL,2011,36.1
2610,NIC,2011,21.2
2611,NER,2011,14.4
2612,NGA,2011,16.7
2613,PRK,2011,33.1
2614,MKD,2011,34.8
2615,MNP,2011,33.3
2616,NOR,2011,37.8
2617,OMN,2011,25.3
2618,PAK,2011,19.0
2619,PLW,2011,33.5
2620,PSE,2011,17.3
2621,PAN,2011,26.2
2622,PNG,2011,19.9
2623,PRY,2011,22.4
2624,PER,2011,25.4
2625,PHL,2011,22.1
2626,POL,2011,37.2
2627,PRT,2011,41.0
2628,PRI,2011,36.6
2629,QAT,2011,30.2
2630,ROU,2011,38.7
2631,RUS,2011,37.1
2632,RWA,2011,17.7
2633,KNA,2011,29.8
2634,LCA,2011,29.0
2635,MAF,2011,30.7
2636,VCT,2011,28.5
2637,WSM,2011,19.2
2638,SMR,2011,41.8
2639,STP,2011,17.8
2640,SAU,2011,25.9
2641,SEN,2011,17.1
2642,SRB,2011,41.0
2643,SYC,2011,29.6
2644,SLE,2011,17.2
2645,SGP,2011,37.1
2646,SXM,2011,34.6
2647,SVK,2011,36.6
2648,SVN,2011,40.5
2649,SLB,2011,18.3
2650,SOM,2011,14.8
2651,ZAF,2011,23.9
2652,KOR,2011,37.3
2653,SSD,2011,17.8
2654,ESP,2011,39.5
2655,LKA,2011,29.5
2656,SDN,2011,17.5
2657,SUR,2011,25.9
2658,SWE,2011,39.7
2659,CHE,2011,40.7
2660,SYR,2011,21.0
2661,TJK,2011,20.0
2662,TZA,2011,16.4
2663,THA,2011,34.9
2664,TGO,2011,17.9
2665,TON,2011,20.1
2666,TTO,2011,30.7
2667,TUN,2011,28.2
2668,TUR,2011,27.5
2669,TKM,2011,23.4
2670,TCA,2011,33.3
2671,TUV,2011,23.3
2672,UGA,2011,14.1
2673,UKR,2011,38.5
2674,ARE,2011,26.9
2675,GBR,2011,38.6
2676,USA,2011,36.2
2677,VIR,2011,39.0
2678,UMC,2011,31.8
2679,URY,2011,33.2
2680,UZB,2011,23.8
2681,VUT,2011,19.3
2682,VEN,2011,25.0
2683,VNM,2011,28.1
2684,WLD,2011,27.6
2685,YEM,2011,16.7
2686,ZMB,2011,15.5
2687,ZWE,2011,17.0
2688,AFG,2012,15.0
2689,ALB,2012,33.3
2690,DZA,2012,25.7
2691,ASM,2012,22.1
2692,AND,2012,37.9
2693,AGO,2012,16.0
2694,ATG,2012,30.9
2695,ARG,2012,29.3
2696,ARM,2012,31.6
2697,ABW,2012,38.0
2698,AUS,2012,36.2
2699,AUT,2012,41.5
2700,AZE,2012,27.8
2701,BHS,2012,29.2
2702,BHR,2012,29.4
2703,BGD,2012,22.9
2704,BRB,2012,36.2
2705,BLR,2012,38.4
2706,BEL,2012,40.2
2707,BLZ,2012,21.7
2708,BEN,2012,17.0
2709,BMU,2012,40.8
2710,BTN,2012,23.7
2711,BOL,2012,21.7
2712,BIH,2012,38.3
2713,BWA,2012,21.5
2714,BRA,2012,29.0
2715,VGB,2012,33.7
2716,BRN,2012,27.4
2717,BGR,2012,41.7
2718,BFA,2012,15.9
2719,BDI,2012,16.2
2720,KHM,2012,22.9
2721,CMR,2012,16.9
2722,CAN,2012,39.1
2723,CPV,2012,22.5
2724,CYM,2012,34.9
2725,CAF,2012,15.3
2726,TCD,2012,14.6
2727,CHI,2012,
2728,CHL,2012,32.3
2729,CHN,2012,34.8
2730,COL,2012,27.3
2731,COM,2012,17.9
2732,COG,2012,18.5
2733,CRI,2012,28.9
2734,CIV,2012,16.7
2735,HRV,2012,41.3
2736,CUB,2012,38.3
2737,CUW,2012,37.7
2738,CYP,2012,33.6
2739,CZE,2012,39.2
2740,COD,2012,15.7
2741,DNK,2012,39.9
2742,DJI,2012,21.3
2743,DMA,2012,30.6
2744,DOM,2012,24.4
2745,TLS,2012,18.2
2746,ECU,2012,24.4
2747,EGY,2012,22.8
2748,SLV,2012,23.1
2749,GNQ,2012,19.9
2750,ERI,2012,17.3
2751,EST,2012,39.8
2752,SWZ,2012,18.9
2753,ETH,2012,16.5
2754,FRO,2012,37.4
2755,FJI,2012,24.5
2756,FIN,2012,41.3
2757,FRA,2012,39.6
2758,PYF,2012,28.5
2759,GAB,2012,20.6
2760,GMB,2012,15.9
2761,GEO,2012,35.3
2762,DEU,2012,43.9
2763,GHA,2012,19.4
2764,GIB,2012,38.7
2765,GRC,2012,41.2
2766,GRL,2012,32.8
2767,GRD,2012,27.4
2768,GUM,2012,28.6
2769,GTM,2012,19.3
2770,GIN,2012,16.5
2771,GNB,2012,17.1
2772,GUY,2012,23.5
2773,HTI,2012,20.9
2774,HIC,2012,38.5
2775,HND,2012,20.2
2776,HKG,2012,40.8
2777,HUN,2012,39.9
2778,ISL,2012,34.4
2779,IND,2012,24.6
2780,IDN,2012,27.2
2781,IRN,2012,27.5
2782,IRQ,2012,18.2
2783,IRL,2012,34.2
2784,IMN,2012,42.0
2785,ISR,2012,28.6
2786,ITA,2012,43.2
2787,JAM,2012,26.4
2788,JPN,2012,44.8
2789,JOR,2012,20.8
2790,KAZ,2012,28.2
2791,KEN,2012,17.3
2792,KIR,2012,20.5
2793,XKX,2012,26.0
2794,KWT,2012,30.3
2795,KGZ,2012,22.8
2796,LAO,2012,21.0
2797,LCN,2012,27.1
2798,LVA,2012,41.0
2799,LDC,2012,18.1
2800,LBN,2012,27.8
2801,LSO,2012,20.4
2802,LBR,2012,17.6
2803,LBY,2012,24.5
2804,LIE,2012,40.8
2805,LTU,2012,40.9
2806,LIC,2012,16.7
2807,LMC,2012,23.5
2808,LUX,2012,38.1
2809,MAC,2012,35.6
2810,MDG,2012,17.3
2811,MWI,2012,15.5
2812,MYS,2012,26.0
2813,MDV,2012,24.8
2814,MLI,2012,15.0
2815,MLT,2012,39.4
2816,MHL,2012,20.1
2817,MRT,2012,16.8
2818,MUS,2012,32.6
2819,MEX,2012,25.5
2820,FSM,2012,20.8
2821,MDA,2012,33.9
2822,MCO,2012,50.3
2823,MNG,2012,25.0
2824,MNE,2012,35.7
2825,MAR,2012,25.6
2826,MOZ,2012,16.0
2827,MMR,2012,26.4
2828,NAM,2012,19.8
2829,NRU,2012,20.6
2830,NPL,2012,20.7
2831,NLD,2012,40.4
2832,NCL,2012,29.8
2833,NZL,2012,36.3
2834,NIC,2012,21.5
2835,NER,2012,14.4
2836,NGA,2012,16.7
2837,PRK,2012,33.4
2838,MKD,2012,35.1
2839,MNP,2012,33.8
2840,NOR,2012,37.9
2841,OMN,2012,26.2
2842,PAK,2012,19.1
2843,PLW,2012,33.7
2844,PSE,2012,17.6
2845,PAN,2012,26.5
2846,PNG,2012,20.1
2847,PRY,2012,22.7
2848,PER,2012,25.7
2849,PHL,2012,22.3
2850,POL,2012,37.6
2851,PRT,2012,41.4
2852,PRI,2012,37.3
2853,QAT,2012,29.9
2854,ROU,2012,39.0
2855,RUS,2012,37.2
2856,RWA,2012,17.8
2857,KNA,2012,30.1
2858,LCA,2012,29.4
2859,MAF,2012,31.1
2860,VCT,2012,29.1
2861,WSM,2012,19.3
2862,SMR,2012,42.3
2863,STP,2012,17.8
2864,SAU,2012,26.5
2865,SEN,2012,17.1
2866,SRB,2012,41.2
2867,SYC,2012,30.0
2868,SLE,2012,17.3
2869,SGP,2012,37.5
2870,SXM,2012,37.6
2871,SVK,2012,37.0
2872,SVN,2012,40.8
2873,SLB,2012,18.4
2874,SOM,2012,14.8
2875,ZAF,2012,24.2
2876,KOR,2012,37.9
2877,SSD,2012,18.0
2878,ESP,2012,40.0
2879,LKA,2012,29.8
2880,SDN,2012,17.5
2881,SUR,2012,26.2
2882,SWE,2012,39.8
2883,CHE,2012,40.9
2884,SYR,2012,20.9
2885,TJK,2012,20.2
2886,TZA,2012,16.3
2887,THA,2012,35.3
2888,TGO,2012,18.0
2889,TON,2012,20.2
2890,TTO,2012,31.2
2891,TUN,2012,28.5
2892,TUR,2012,27.8
2893,TKM,2012,23.6
2894,TCA,2012,33.9
2895,TUV,2012,23.4
2896,UGA,2012,14.2
2897,UKR,2012,38.6
2898,ARE,2012,27.5
2899,GBR,2012,38.7
2900,USA,2012,36.3
2901,VIR,2012,39.6
2902,UMC,2012,32.0
2903,URY,2012,33.5
2904,UZB,2012,24.2
2905,VUT,2012,19.3
2906,VEN,2012,25.3
2907,VNM,2012,28.5
2908,WLD,2012,27.8
2909,YEM,2012,17.0
2910,ZMB,2012,15.6
2911,ZWE,2012,17.0
2912,AFG,2013,15.2
2913,ALB,2013,33.8
2914,DZA,2013,26.0
2915,ASM,2013,22.5
2916,AND,2013,38.5
2917,AGO,2013,16.0
2918,ATG,2013,31.3
2919,ARG,2013,29.5
2920,ARM,2013,31.8
2921,ABW,2013,38.4
2922,AUS,2013,36.2
2923,AUT,2013,41.8
2924,AZE,2013,28.1
2925,BHS,2013,29.6
2926,BHR,2013,29.6
2927,BGD,2013,23.3
2928,BRB,2013,36.6
2929,BLR,2013,38.5
2930,BEL,2013,40.3
2931,BLZ,2013,22.1
2932,BEN,2013,17.1
2933,BMU,2013,41.3
2934,BTN,2013,24.1
2935,BOL,2013,22.0
2936,BIH,2013,38.8
2937,BWA,2013,21.7
2938,BRA,2013,29.5
2939,VGB,2013,34.2
2940,BRN,2013,27.9
2941,BGR,2013,42.0
2942,BFA,2013,15.9
2943,BDI,2013,16.1
2944,KHM,2013,23.3
2945,CMR,2013,16.9
2946,CAN,2013,39.3
2947,CPV,2013,22.9
2948,CYM,2013,35.0
2949,CAF,2013,15.0
2950,TCD,2013,14.7
2951,CHI,2013,
2952,CHL,2013,32.6
2953,CHN,2013,35.1
2954,COL,2013,27.7
2955,COM,2013,18.1
2956,COG,2013,18.4
2957,CRI,2013,29.3
2958,CIV,2013,16.7
2959,HRV,2013,41.6
2960,CUB,2013,38.8
2961,CUW,2013,37.7
2962,CYP,2013,34.0
2963,CZE,2013,39.6
2964,COD,2013,15.7
2965,DNK,2013,40.2
2966,DJI,2013,21.6
2967,DMA,2013,30.8
2968,DOM,2013,24.7
2969,TLS,2013,18.4
2970,ECU,2013,24.7
2971,EGY,2013,22.9
2972,SLV,2013,23.4
2973,GNQ,2013,20.1
2974,ERI,2013,17.3
2975,EST,2013,40.1
2976,SWZ,2013,19.2
2977,ETH,2013,16.7
2978,FRO,2013,37.8
2979,FJI,2013,24.8
2980,FIN,2013,41.4
2981,FRA,2013,39.9
2982,PYF,2013,29.0
2983,GAB,2013,20.8
2984,GMB,2013,16.0
2985,GEO,2013,35.7
2986,DEU,2013,44.2
2987,GHA,2013,19.6
2988,GIB,2013,38.9
2989,GRC,2013,41.6
2990,GRL,2013,32.9
2991,GRD,2013,27.8
2992,GUM,2013,28.7
2993,GTM,2013,19.6
2994,GIN,2013,16.6
2995,GNB,2013,17.2
2996,GUY,2013,23.6
2997,HTI,2013,21.1
2998,HIC,2013,38.7
2999,HND,2013,20.6
3000,HKG,2013,41.1
3001,HUN,2013,40.2
3002,ISL,2013,34.6
3003,IND,2013,24.9
3004,IDN,2013,27.5
3005,IRN,2013,28.0
3006,IRQ,2013,18.3
3007,IRL,2013,34.6
3008,IMN,2013,42.5
3009,ISR,2013,28.7
3010,ITA,2013,43.6
3011,JAM,2013,26.8
3012,JPN,2013,45.1
3013,JOR,2013,21.0
3014,KAZ,2013,28.3
3015,KEN,2013,17.5
3016,KIR,2013,20.7
3017,XKX,2013,26.4
3018,KWT,2013,31.3
3019,KGZ,2013,22.9
3020,LAO,2013,21.3
3021,LCN,2013,27.4
3022,LVA,2013,41.4
3023,LDC,2013,18.2
3024,LBN,2013,28.2
3025,LSO,2013,20.6
3026,LBR,2013,17.5
3027,LBY,2013,24.7
3028,LIE,2013,41.2
3029,LTU,2013,41.3
3030,LIC,2013,16.8
3031,LMC,2013,23.7
3032,LUX,2013,38.1
3033,MAC,2013,35.8
3034,MDG,2013,17.5
3035,MWI,2013,15.6
3036,MYS,2013,26.4
3037,MDV,2013,25.4
3038,MLI,2013,14.9
3039,MLT,2013,39.4
3040,MHL,2013,20.5
3041,MRT,2013,16.8
3042,MUS,2013,33.1
3043,MEX,2013,25.9
3044,FSM,2013,21.0
3045,MDA,2013,34.2
3046,MCO,2013,51.2
3047,MNG,2013,25.3
3048,MNE,2013,36.0
3049,MAR,2013,25.9
3050,MOZ,2013,16.0
3051,MMR,2013,26.7
3052,NAM,2013,20.0
3053,NRU,2013,20.5
3054,NPL,2013,20.9
3055,NLD,2013,40.7
3056,NCL,2013,30.1
3057,NZL,2013,36.5
3058,NIC,2013,21.9
3059,NER,2013,14.4
3060,NGA,2013,16.7
3061,PRK,2013,33.6
3062,MKD,2013,35.5
3063,MNP,2013,34.4
3064,NOR,2013,38.0
3065,OMN,2013,27.0
3066,PAK,2013,19.2
3067,PLW,2013,34.1
3068,PSE,2013,17.8
3069,PAN,2013,26.7
3070,PNG,2013,20.2
3071,PRY,2013,23.1
3072,PER,2013,26.1
3073,PHL,2013,22.5
3074,POL,2013,37.9
3075,PRT,2013,41.9
